"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.46277050473214e-46,0.111250742621437,0.102,0.355,2.77824001963775e-42,"Activated_T_cells","RTRAF"
1.57897221730984e-46,0.107980567759664,0.173,0.488,2.99894193233658e-42,"Activated_T_cells","GGNBP2"
1.94094590562074e-46,0.120090193179782,0.145,0.436,3.68643855854547e-42,"Activated_T_cells","PNKD"
2.24862747289773e-46,0.330181174700595,0.108,0.367,4.27081815927466e-42,"Activated_T_cells","PIK3CB"
2.34723565839643e-46,0.172060506868685,0.118,0.386,4.45810468599235e-42,"Activated_T_cells","ZNF580"
3.25954786673605e-46,0.111350211017426,0.124,0.395,6.19085926329178e-42,"Activated_T_cells","TMOD3"
3.3322713608428e-46,0.113798388665572,0.116,0.381,6.32898299564874e-42,"Activated_T_cells","SLBP"
3.67735220066985e-46,0.142510373635834,0.091,0.334,6.98439503473225e-42,"Activated_T_cells","NUDT9"
3.7352145921058e-46,0.118518405430138,0.09,0.332,7.09429307478655e-42,"Activated_T_cells","KDM1B"
4.21764903424869e-46,0.130110898958788,0.109,0.367,8.01058081074853e-42,"Activated_T_cells","ERF"
4.52233403333866e-46,0.171947345728128,0.11,0.369,8.58926902952012e-42,"Activated_T_cells","ASB8"
4.71338670122274e-46,0.169542174401279,0.101,0.351,8.95213536163235e-42,"Activated_T_cells","CAP1"
5.54877022547816e-46,0.102618315820421,0.101,0.351,1.05387792892507e-41,"Activated_T_cells","DNTTIP2"
8.4464127183747e-46,0.105520670035502,0.094,0.338,1.60422716760091e-41,"Activated_T_cells","MTIF2"
8.51125074953598e-46,0.116234300231475,0.158,0.457,1.61654185485937e-41,"Activated_T_cells","SSRP1"
1.00466921678157e-45,0.133162820024377,0.108,0.365,1.90816824343323e-41,"Activated_T_cells","PPP5C"
1.12603276405909e-45,0.101364307141391,0.106,0.36,2.13867402877743e-41,"Activated_T_cells","SETD7"
1.15618707576741e-45,0.125015731975599,0.082,0.315,2.19594611300504e-41,"Activated_T_cells","OSGIN2"
1.26552730767514e-45,0.106381559999517,0.107,0.362,2.4036160154674e-41,"Activated_T_cells","SSH1"
1.32781034652315e-45,0.104243199294413,0.104,0.357,2.52191019115142e-41,"Activated_T_cells","ECI1"
1.70839413027651e-45,0.120791229638592,0.164,0.468,3.24475297163418e-41,"Activated_T_cells","H3F3B"
1.73292951077395e-45,0.166347847055433,0.103,0.353,3.29135301981296e-41,"Activated_T_cells","SRFBP1"
1.73310405398029e-45,0.252578290146763,0.105,0.359,3.29168452972476e-41,"Activated_T_cells","CETN2"
2.48393850947369e-45,0.136287181608281,0.094,0.338,4.71774441104337e-41,"Activated_T_cells","MNAT1"
2.57310491251099e-45,0.113996644874798,0.224,0.585,4.88709816033212e-41,"Activated_T_cells","NDUFV2"
3.3980405259273e-45,0.233165974458804,0.113,0.371,6.45389837089372e-41,"Activated_T_cells","ATRAID"
3.73027577411571e-45,0.150670531862824,0.117,0.379,7.08491277777796e-41,"Activated_T_cells","ZNF544"
4.47834919651623e-45,0.186184442404122,0.144,0.429,8.50572862894328e-41,"Activated_T_cells","SEC23A"
4.88404489236177e-45,0.115202220463052,0.153,0.444,9.27626646406272e-41,"Activated_T_cells","TRIO"
5.58529329168098e-45,0.292022071417285,0.995,1,1.06081475488897e-40,"Activated_T_cells","MT-CO1"
5.91647529125196e-45,0.165213163499726,0.114,0.372,1.12371615206749e-40,"Activated_T_cells","MEPCE"
6.0045431414408e-45,0.145261824081471,0.091,0.329,1.14044287885385e-40,"Activated_T_cells","CHCHD3"
6.60954414121252e-45,0.148454526495729,0.114,0.371,1.25535071874049e-40,"Activated_T_cells","MSANTD3"
7.3236962855993e-45,0.194290582694705,0.159,0.458,1.39098963552388e-40,"Activated_T_cells","NDUFS3"
8.41984685165401e-45,0.147788985324619,0.136,0.413,1.59918151253465e-40,"Activated_T_cells","CRTC3"
1.00203451332485e-44,0.115426383874929,0.088,0.324,1.90316415115789e-40,"Activated_T_cells","MTHFD1"
1.03104397322211e-44,0.137093530338348,0.095,0.337,1.95826181834075e-40,"Activated_T_cells","FAT1"
1.04426447826919e-44,0.111820551400306,0.183,0.502,1.98337152357668e-40,"Activated_T_cells","CAPZA2"
1.4704826317571e-44,1.44615720407857,0.502,0.406,2.79288766249626e-40,"Activated_T_cells","FAM90A1"
1.59148778036774e-44,0.188103909803964,0.091,0.328,3.02271274125245e-40,"Activated_T_cells","C18orf25"
1.68726384626418e-44,0.1794853666985,0.103,0.35,3.20462022320955e-40,"Activated_T_cells","GTPBP1"
1.83115215652839e-44,0.113695576425932,0.119,0.38,3.47790729089438e-40,"Activated_T_cells","FOXK2"
2.65813958908134e-44,0.118583705047843,0.116,0.374,5.04860452154218e-40,"Activated_T_cells","PPP4R3A"
3.35214536833486e-44,0.255093842419719,0.139,0.417,6.3667296980784e-40,"Activated_T_cells","GTF2H1"
3.50305471076299e-44,0.204182178283968,0.107,0.358,6.65335181215214e-40,"Activated_T_cells","GFPT1"
3.5581696245002e-44,0.201573706803862,0.08,0.306,6.75803156781322e-40,"Activated_T_cells","PIP4K2C"
3.92774273640359e-44,0.25345672861294,0.165,0.466,7.45996177925134e-40,"Activated_T_cells","FMN1"
5.38073962321852e-44,0.21927396226037,0.187,0.508,1.02196387663789e-39,"Activated_T_cells","BRD7"
5.5601690285092e-44,0.132556483194114,0.132,0.402,1.05604290358475e-39,"Activated_T_cells","PPP4C"
6.07050240669037e-44,0.179719666665421,0.135,0.409,1.1529705221027e-39,"Activated_T_cells","PRKAB1"
1.05405146757569e-43,0.136005234377875,0.116,0.372,2.00195995236652e-39,"Activated_T_cells","KDM4C"
1.09080935120368e-43,0.102503520365,0.189,0.508,2.07177420074115e-39,"Activated_T_cells","WWOX"
1.14240441293779e-43,0.162954132734209,0.165,0.465,2.16976870149274e-39,"Activated_T_cells","ZSCAN18"
1.14270454410423e-43,0.206791327801585,0.126,0.39,2.17033874061716e-39,"Activated_T_cells","COA4"
1.15466272347768e-43,0.18026657595,0.097,0.337,2.19305091070116e-39,"Activated_T_cells","ANKRD13A"
1.34621527964916e-43,0.183678295829806,0.102,0.345,2.55686668063765e-39,"Activated_T_cells","CNOT6"
1.35635757941793e-43,0.235506947998195,0.141,0.417,2.57612995058847e-39,"Activated_T_cells","CBFA2T2"
1.58045205415674e-43,0.140027583270127,0.117,0.374,3.0017525864599e-39,"Activated_T_cells","PISD"
1.68519287224542e-43,1.45103121608506,0.509,0.42,3.20068682225573e-39,"Activated_T_cells","USP17L15"
1.73089297855983e-43,0.152754152461199,0.124,0.386,3.28748503417869e-39,"Activated_T_cells","NME4"
1.77155211493655e-43,0.176777667117821,0.11,0.36,3.36470893189899e-39,"Activated_T_cells","DENND4C"
1.8326077507409e-43,0.159279497874456,0.082,0.307,3.4806719009822e-39,"Activated_T_cells","COMMD9"
2.044641330311e-43,0.169242291500208,0.114,0.366,3.88338727865968e-39,"Activated_T_cells","ZNRF1"
2.24502689664732e-43,0.163476363930637,0.083,0.309,4.26397958480226e-39,"Activated_T_cells","TRMT112"
2.28858167911339e-43,0.312472971342265,0.151,0.436,4.34670318314007e-39,"Activated_T_cells","GLRX"
3.09764423289183e-43,0.216611866030885,0.116,0.371,5.88335569153146e-39,"Activated_T_cells","PAM16"
3.66132083811429e-43,0.106110400590434,0.092,0.325,6.95394666783048e-39,"Activated_T_cells","LZTFL1"
4.10832207709703e-43,0.208039064462714,0.107,0.353,7.80293612103038e-39,"Activated_T_cells","CNIH1"
4.66870205735504e-43,0.132556033694047,0.126,0.388,8.86726581753443e-39,"Activated_T_cells","KIF16B"
4.79785125880371e-43,1.03898880574372,0.658,0.687,9.11255889584589e-39,"Activated_T_cells","CPM"
5.02229096705759e-43,0.18018369134839,0.087,0.316,9.53883723373248e-39,"Activated_T_cells","TADA2A"
5.38832312007124e-43,0.144025645492521,0.075,0.294,1.02340421019513e-38,"Activated_T_cells","TBCEL"
5.94544790333223e-43,0.166404650029717,0.096,0.332,1.12921892027989e-38,"Activated_T_cells","SMU1"
7.45062299116541e-43,0.300655151412547,0.13,0.395,1.41509682471205e-38,"Activated_T_cells","PPP1R15B"
8.1118790953307e-43,0.100460021650948,0.093,0.325,1.54068919657616e-38,"Activated_T_cells","CNPPD1"
8.85259314348248e-43,0.165970602134743,0.122,0.379,1.68137301574163e-38,"Activated_T_cells","ALAS1"
9.36430478653587e-43,0.191642669913242,0.102,0.342,1.77856240810676e-38,"Activated_T_cells","TMEM18"
9.78459018059464e-43,0.130278395811256,0.127,0.388,1.85838721300034e-38,"Activated_T_cells","MTERF4"
1.06580786924335e-42,0.140206120118073,0.069,0.282,2.0242888860539e-38,"Activated_T_cells","C12orf4"
1.09632863784785e-42,0.129652718692138,0.146,0.423,2.08225698186441e-38,"Activated_T_cells","FAM126A"
1.10243034779538e-42,0.122054791079861,0.113,0.362,2.09384595956777e-38,"Activated_T_cells","TRAF4"
1.15656695730445e-42,0.207669915864284,0.086,0.313,2.19666762200834e-38,"Activated_T_cells","SPNS2"
1.16376821641288e-42,0.204380236473327,0.105,0.348,2.21034497343299e-38,"Activated_T_cells","EIF2B5"
1.30341487319689e-42,0.125120068106203,0.106,0.35,2.47557586866285e-38,"Activated_T_cells","ATMIN"
1.3748962082583e-42,0.237176635726799,0.112,0.36,2.61134036834499e-38,"Activated_T_cells","TOR1AIP2"
1.3825783248949e-42,0.192790908681213,0.104,0.347,2.62593101247289e-38,"Activated_T_cells","ALS2"
1.41565137424368e-42,0.15452753215464,0.092,0.323,2.68874665510102e-38,"Activated_T_cells","MYBBP1A"
1.42121549972698e-42,0.129071891707033,0.108,0.352,2.69931459863146e-38,"Activated_T_cells","DDX18"
1.5851102335054e-42,0.120773710986602,0.085,0.311,3.01059986649681e-38,"Activated_T_cells","UAP1"
1.65650621089641e-42,0.219908442752193,0.114,0.363,3.14620224635555e-38,"Activated_T_cells","PTS"
1.74845138217936e-42,0.267282003629023,0.165,0.46,3.32083371017327e-38,"Activated_T_cells","SLC25A36"
1.94533443186571e-42,0.178207837271027,0.108,0.352,3.69477368644255e-38,"Activated_T_cells","PAG1"
1.96612357183677e-42,0.191390404990736,0.199,0.527,3.73425849998957e-38,"Activated_T_cells","CUL1"
1.96975414714542e-42,0.124062114330685,0.08,0.3,3.74115405167329e-38,"Activated_T_cells","SP2"
2.07040327617774e-42,0.21222241301766,0.13,0.393,3.93231694244439e-38,"Activated_T_cells","SMIM10L1"
2.10873944311688e-42,0.106198878654821,0.085,0.31,4.00512882431188e-38,"Activated_T_cells","CERS5"
2.22866230971132e-42,0.191398828983327,0.101,0.339,4.23289832483471e-38,"Activated_T_cells","BCL2"
2.31507018552171e-42,0.263487045642648,0.12,0.375,4.39701280336139e-38,"Activated_T_cells","TMEM185A"
2.43002540632842e-42,0.17868149303563,0.1,0.337,4.61534725423956e-38,"Activated_T_cells","UFSP2"
2.91576065279521e-42,0.183054229225076,0.153,0.436,5.53790420785393e-38,"Activated_T_cells","RIC3"
2.94645088879477e-42,0.147992491940361,0.126,0.385,5.5961941730879e-38,"Activated_T_cells","SPIDR"
3.10225144601746e-42,0.196466298714321,0.088,0.315,5.89210617142096e-38,"Activated_T_cells","XAB2"
3.13844318713287e-42,0.250134413490899,0.147,0.424,5.96084514532146e-38,"Activated_T_cells","SUPT16H"
3.23109370955231e-42,0.230456297893807,0.088,0.315,6.1368162825527e-38,"Activated_T_cells","RBM18"
3.4645928046811e-42,0.133453953013488,0.094,0.325,6.58030111393081e-38,"Activated_T_cells","PARN"
4.30110659782875e-42,0.166447998529662,0.105,0.346,8.16909176125614e-38,"Activated_T_cells","SNRNP40"
4.77129272491094e-42,0.182754782222811,0.104,0.342,9.06211627242336e-38,"Activated_T_cells","ZNF160"
5.27763432398858e-42,0.156385618930823,0.104,0.343,1.00238108715515e-37,"Activated_T_cells","SRSF1"
5.39853378518024e-42,0.158761476444312,0.145,0.421,1.02534352181928e-37,"Activated_T_cells","POLDIP2"
5.59638118852965e-42,0.12387901507476,0.088,0.315,1.06292067913744e-37,"Activated_T_cells","CLOCK"
5.71795959582706e-42,0.112380647343681,0.189,0.501,1.08601206603543e-37,"Activated_T_cells","PDE4D"
6.18456977169022e-42,0.122638937770139,0.091,0.319,1.17463533673712e-37,"Activated_T_cells","ANKRD50"
7.05007356356071e-42,0.220976921060284,0.131,0.393,1.33902047192709e-37,"Activated_T_cells","TRAPPC4"
7.26804238643849e-42,0.320363172643006,0.128,0.388,1.38041929045626e-37,"Activated_T_cells","METTL5"
7.27537634832472e-42,0.133705036307489,0.095,0.327,1.38181222983731e-37,"Activated_T_cells","FOXN3"
8.29042848312223e-42,0.105167068404395,0.094,0.324,1.5746010817994e-37,"Activated_T_cells","NSMAF"
8.86770265080773e-42,0.261169784069584,0.161,0.449,1.68424276446791e-37,"Activated_T_cells","NSA2"
9.6936309389082e-42,0.256173836688361,0.087,0.312,1.84111132422683e-37,"Activated_T_cells","METTL6"
1.04057887776747e-41,0.201215338079316,0.114,0.361,1.97637146254376e-37,"Activated_T_cells","TIMM44"
1.22363732274999e-41,0.20264935754581,0.087,0.311,2.32405436709905e-37,"Activated_T_cells","RBBP6"
1.28898740463123e-41,0.289758349116806,0.088,0.313,2.44817377761609e-37,"Activated_T_cells","TMEM230"
1.35574592790674e-41,0.102339893133562,0.074,0.287,2.57496824087327e-37,"Activated_T_cells","TGFBRAP1"
1.59256230325845e-41,0.102986011575367,0.1,0.334,3.02475358257877e-37,"Activated_T_cells","MYO9A"
1.65248917226802e-41,0.136392964807834,0.136,0.402,3.13857268488865e-37,"Activated_T_cells","CAMK1"
1.65888536690662e-41,0.198419307030301,0.095,0.325,3.15072097736574e-37,"Activated_T_cells","FBRSL1"
1.73467551127611e-41,0.239386790275416,0.105,0.344,3.29466919856671e-37,"Activated_T_cells","ARL17B"
1.74221175392782e-41,0.241831425336271,0.101,0.336,3.3089827842351e-37,"Activated_T_cells","TMED8"
1.81900224937918e-41,0.279432226063423,0.114,0.362,3.45483097224588e-37,"Activated_T_cells","STOML2"
1.96227996779496e-41,0.156350166500801,0.077,0.292,3.72695834283297e-37,"Activated_T_cells","CEP57"
1.99073084471978e-41,0.256086209906783,0.112,0.356,3.78099509337628e-37,"Activated_T_cells","TMBIM4"
2.03616934658719e-41,0.288027085566973,0.151,0.429,3.86729643997305e-37,"Activated_T_cells","NUS1"
2.10158210915871e-41,0.231695100437972,0.104,0.343,3.99153489992514e-37,"Activated_T_cells","WWC1"
2.28430458046996e-41,0.190696185380624,0.112,0.355,4.33857968968659e-37,"Activated_T_cells","SMIM26"
2.31838386160618e-41,0.133189379126573,0.16,0.436,4.40330646834861e-37,"Activated_T_cells","ERO1A"
2.38429343775739e-41,0.192453324048145,0.105,0.344,4.5284885263326e-37,"Activated_T_cells","CHCHD7"
2.4027641001518e-41,0.232396883013072,0.198,0.518,4.56356985541831e-37,"Activated_T_cells","WBP1"
2.59052612083734e-41,0.209387201120875,0.124,0.378,4.92018626130637e-37,"Activated_T_cells","DHX40"
2.61601230806336e-41,0.100858816975607,0.141,0.408,4.96859217670474e-37,"Activated_T_cells","ZSCAN30"
2.64473995810744e-41,0.184200931972687,0.143,0.409,5.02315460243346e-37,"Activated_T_cells","DNAJB9"
2.76209958000345e-41,0.249593404255011,0.108,0.348,5.24605573230055e-37,"Activated_T_cells","RNGTT"
3.71761191294511e-41,0.107792267277052,0.106,0.345,7.06086030625664e-37,"Activated_T_cells","ARV1"
3.72571707285613e-41,0.114876849691528,0.144,0.412,7.07625443647565e-37,"Activated_T_cells","ROMO1"
3.74146842035571e-41,0.209240101456321,0.12,0.369,7.10617097078159e-37,"Activated_T_cells","DEDD"
3.95429401712255e-41,0.117974009937898,0.095,0.324,7.51039062672086e-37,"Activated_T_cells","KCNJ9"
3.97322687255138e-41,0.122819726053967,0.129,0.386,7.54634979903684e-37,"Activated_T_cells","SART3"
4.16175717345238e-41,0.121731166656719,0.084,0.304,7.90442539953812e-37,"Activated_T_cells","GUCD1"
4.2385004552114e-41,0.228168035397746,0.129,0.386,8.050183914583e-37,"Activated_T_cells","COA8"
4.37987264615323e-41,0.170248611815105,0.16,0.442,8.31869211683883e-37,"Activated_T_cells","CENPB"
4.79364689887046e-41,0.133213266688239,0.063,0.264,9.10457355502466e-37,"Activated_T_cells","ZNF254"
4.82241032127233e-41,0.183768939149218,0.126,0.381,9.15920392319253e-37,"Activated_T_cells","RWDD1"
4.86979140207829e-41,0.104937479250344,0.197,0.511,9.2491948099673e-37,"Activated_T_cells","ARPIN"
4.94559719109396e-41,0.290507872329613,0.109,0.35,9.39317274504476e-37,"Activated_T_cells","SUCO"
5.8902110465931e-41,0.113271582565602,0.158,0.437,1.11872778407943e-36,"Activated_T_cells","AKNA"
6.82101603017902e-41,0.227472811514728,0.099,0.33,1.2955155746119e-36,"Activated_T_cells","CDC42EP4"
7.15344470216787e-41,0.239301426769811,0.124,0.375,1.35865375228274e-36,"Activated_T_cells","SLMAP"
7.44497734595282e-41,0.108303129427307,0.104,0.339,1.41402454731682e-36,"Activated_T_cells","PIGG"
8.78169245461251e-41,0.178500878221298,0.121,0.369,1.66790684790455e-36,"Activated_T_cells","MTLN"
8.97904911560762e-41,0.201611260029189,0.087,0.308,1.70539079852736e-36,"Activated_T_cells","C3orf14"
9.82762509887494e-41,0.224487481551205,0.084,0.301,1.86656083502932e-36,"Activated_T_cells","NGLY1"
1.0883040064565e-40,0.188159513311327,0.082,0.298,2.06701579946283e-36,"Activated_T_cells","TOM1"
1.11234903156658e-40,0.319158704609901,0.15,0.425,2.1126845156544e-36,"Activated_T_cells","BTBD7"
1.19982984487031e-40,0.237793990504518,0.116,0.361,2.27883682436218e-36,"Activated_T_cells","TENT4A"
1.2366304743018e-40,0.109105890338442,0.11,0.349,2.34873225984141e-36,"Activated_T_cells","ELOA"
1.32742686850508e-40,0.188638792469941,0.105,0.341,2.52118185135171e-36,"Activated_T_cells","RASA2"
1.37935790968918e-40,0.103400614806743,0.081,0.295,2.61981447787266e-36,"Activated_T_cells","CWC27"
1.52089211222951e-40,0.237959165576912,0.113,0.354,2.88863038875751e-36,"Activated_T_cells","CHPF2"
1.629061898114e-40,0.369153244229284,0.114,0.358,3.09407726308793e-36,"Activated_T_cells","PRR12"
1.8495625564806e-40,0.122234755305838,0.1,0.33,3.5128741635236e-36,"Activated_T_cells","FASTK"
1.93333751875141e-40,0.221523163094745,0.143,0.408,3.67198794936455e-36,"Activated_T_cells","SNRPB"
2.17101372358127e-40,0.14879364293111,0.092,0.315,4.12340636519791e-36,"Activated_T_cells","UBAP1"
2.34633375875715e-40,0.116836039677401,0.233,0.581,4.45639170800745e-36,"Activated_T_cells","AURKAIP1"
2.3766246338194e-40,0.10288000844724,0.117,0.361,4.51392316701319e-36,"Activated_T_cells","TMEM168"
3.11496900955945e-40,0.101534735652315,0.102,0.332,5.91626063985626e-36,"Activated_T_cells","FUZ"
3.17482647640736e-40,0.172791129785987,0.124,0.373,6.0299479266405e-36,"Activated_T_cells","C11orf68"
3.21616594168317e-40,0.202050216395586,0.064,0.265,6.10846397303884e-36,"Activated_T_cells","KLHL11"
3.34079287948489e-40,0.271654249930765,0.165,0.451,6.34516791600565e-36,"Activated_T_cells","COX11"
3.38049472594503e-40,0.113417070424363,0.079,0.291,6.42057363298739e-36,"Activated_T_cells","SPEG"
3.51891687455969e-40,0.272419929420277,0.211,0.533,6.68347881985122e-36,"Activated_T_cells","LGALS3"
3.98192097639311e-40,1.44275184415008,0.47,0.371,7.56286251046343e-36,"Activated_T_cells","TAF11L2"
4.20762284241394e-40,0.478583795440162,0.133,0.391,7.99153806459679e-36,"Activated_T_cells","KDM5B"
4.881858888141e-40,0.110548645594733,0.106,0.34,9.27211458624621e-36,"Activated_T_cells","OSER1"
4.94931391931799e-40,0.149341511740232,0.079,0.291,9.40023192696066e-36,"Activated_T_cells","PRKAR2A"
5.06573955436405e-40,0.110176845022576,0.104,0.337,9.62135913560364e-36,"Activated_T_cells","MFAP1"
5.18056951371081e-40,0.17051881560704,0.064,0.264,9.83945567739094e-36,"Activated_T_cells","WDR36"
5.57534052387085e-40,0.322299440677362,0.133,0.39,1.05892442569879e-35,"Activated_T_cells","CNOT4"
5.74725262977503e-40,0.130896519592928,0.102,0.332,1.09157569197317e-35,"Activated_T_cells","ZNF783"
5.75223274929935e-40,0.169616401436424,0.098,0.325,1.09252156607443e-35,"Activated_T_cells","ST3GAL4"
6.13819174684616e-40,0.147583315074391,0.134,0.391,1.16582675847849e-35,"Activated_T_cells","RHEB"
6.2695492569553e-40,0.21915736296038,0.13,0.383,1.19077549037352e-35,"Activated_T_cells","PSMD9"
6.52498780601652e-40,0.175525958061742,0.086,0.303,1.23929093399672e-35,"Activated_T_cells","JMY"
7.6139358567246e-40,0.174178816694544,0.08,0.291,1.4461148372677e-35,"Activated_T_cells","MORN2"
7.78717540627384e-40,0.169193793508989,0.186,0.488,1.47901822491359e-35,"Activated_T_cells","VEZF1"
7.79267160423209e-40,0.307025346901922,0.123,0.371,1.4800621177918e-35,"Activated_T_cells","ORMDL3"
8.23655222831311e-40,0.168937340170633,0.093,0.315,1.56436836472351e-35,"Activated_T_cells","SYVN1"
9.10285739558562e-40,0.172042564095028,0.229,0.573,1.72890570514358e-35,"Activated_T_cells","TMCO1"
9.10529810880142e-40,0.114093559648282,0.094,0.317,1.72936926980465e-35,"Activated_T_cells","CANT1"
9.3818510509298e-40,0.320180991342621,0.129,0.382,1.7818949701031e-35,"Activated_T_cells","SMG1"
9.46520361354525e-40,0.32650479112291,0.136,0.395,1.79772612232065e-35,"Activated_T_cells","EPC1"
9.67978781396493e-40,0.193719922766852,0.104,0.336,1.83848209950636e-35,"Activated_T_cells","GLT8D1"
1.11767159035868e-39,0.265874645624577,0.104,0.335,2.12279365156823e-35,"Activated_T_cells","MBD4"
1.25393277533412e-39,0.249539058149973,0.141,0.402,2.38159452019209e-35,"Activated_T_cells","UQCC2"
1.26459998531003e-39,0.323122342225722,0.161,0.44,2.40185475209933e-35,"Activated_T_cells","CYHR1"
1.30874994791187e-39,0.1089943917717,0.086,0.302,2.48570877606901e-35,"Activated_T_cells","SLC39A9"
1.39425638078421e-39,0.188672048423771,0.099,0.325,2.64811114402345e-35,"Activated_T_cells","TMEM129"
1.50212534445357e-39,0.154582582560369,0.082,0.294,2.85298666672066e-35,"Activated_T_cells","MBIP"
1.77500698568501e-39,0.117136491611116,0.082,0.293,3.37127076791153e-35,"Activated_T_cells","MLH1"
2.10277585198019e-39,0.368131775568749,0.145,0.411,3.99380217566598e-35,"Activated_T_cells","KLHL7"
2.28997263245093e-39,0.130536238051232,0.067,0.266,4.34934502081406e-35,"Activated_T_cells","USPL1"
2.38733799840228e-39,0.194594712414949,0.114,0.353,4.53427106036545e-35,"Activated_T_cells","CARD19"
2.45084707533605e-39,0.156958253051403,0.088,0.305,4.65489385018576e-35,"Activated_T_cells","URM1"
3.12796861721098e-39,0.199141845996059,0.218,0.546,5.94095079466882e-35,"Activated_T_cells","FADS2"
3.37122604429168e-39,0.296536418967408,0.107,0.339,6.40296962592318e-35,"Activated_T_cells","RNF5"
3.38205895804771e-39,0.219689381790876,0.183,0.479,6.42354457902002e-35,"Activated_T_cells","ADORA1"
3.46674710031365e-39,1.42027876298655,0.462,0.362,6.58439276762571e-35,"Activated_T_cells","MBOAT1"
4.22425409672942e-39,0.330856763855592,0.121,0.364,8.02312580591819e-35,"Activated_T_cells","RALB"
4.65692184013914e-39,0.243501661460152,0.094,0.314,8.84489165097626e-35,"Activated_T_cells","HEBP1"
4.83116462852247e-39,0.136843179912207,0.075,0.28,9.17583097895273e-35,"Activated_T_cells","ZFP30"
4.96987762225899e-39,0.154546644354141,0.087,0.302,9.43928856795651e-35,"Activated_T_cells","DOHH"
5.68978498270011e-39,0.267932128685892,0.131,0.382,1.08066086176423e-34,"Activated_T_cells","RIOK3"
5.76487797951121e-39,0.251686102640326,0.105,0.335,1.09492327464856e-34,"Activated_T_cells","MBD5"
6.14486230155442e-39,0.172096438538002,0.172,0.455,1.16709369693423e-34,"Activated_T_cells","PHLDA1"
6.32996702237604e-39,0.177058034074947,0.079,0.287,1.20225063655988e-34,"Activated_T_cells","VPS50"
7.31034339300771e-39,0.282172853035266,0.09,0.306,1.38845352063395e-34,"Activated_T_cells","DEPRECATED-ENSG00000186591"
7.34180446573821e-39,0.125198325118833,0.111,0.344,1.39442892217766e-34,"Activated_T_cells","ABCF1"
7.77280188705082e-39,0.253906284509183,0.125,0.371,1.47628826240756e-34,"Activated_T_cells","APRT"
7.80362753778477e-39,0.116028395997742,0.086,0.3,1.48214297825146e-34,"Activated_T_cells","FAM234B"
7.97221902294986e-39,0.161593859082633,0.086,0.299,1.51416355902887e-34,"Activated_T_cells","ARMC6"
8.04023480516425e-39,0.240587565408005,0.098,0.321,1.52708179654485e-34,"Activated_T_cells","CDC40"
8.20970657111459e-39,0.103173729843537,0.203,0.515,1.55926956905179e-34,"Activated_T_cells","PHGDH"
8.42416985841079e-39,0.208569057843396,0.1,0.324,1.60000258120796e-34,"Activated_T_cells","PSMC1"
1.06067713237675e-38,0.217423193231789,0.114,0.348,2.01454407752316e-34,"Activated_T_cells","RBCK1"
1.10256804206552e-38,0.218939210992529,0.068,0.266,2.09410748229503e-34,"Activated_T_cells","CARS2"
1.10315476789773e-38,0.103738422497845,0.069,0.268,2.09522185066816e-34,"Activated_T_cells","CRNKL1"
1.1654176385079e-38,0.262401681226526,0.111,0.344,2.21347772081805e-34,"Activated_T_cells","NUP42"
1.16800079325618e-38,0.252712675624918,0.104,0.331,2.21838390663147e-34,"Activated_T_cells","CSPP1"
1.28504279167577e-38,0.114661802671077,0.085,0.297,2.44068177422978e-34,"Activated_T_cells","ARRDC1"
1.2895100653921e-38,0.396472581410678,0.134,0.388,2.44916646719922e-34,"Activated_T_cells","RIC8B"
1.31822613451931e-38,0.135872762222449,0.078,0.283,2.50370689729252e-34,"Activated_T_cells","C12orf43"
1.32306796266349e-38,0.192085986307184,0.088,0.302,2.51290298148676e-34,"Activated_T_cells","PPIL3"
1.40334768843181e-38,0.132570933116792,0.078,0.284,2.66537826463853e-34,"Activated_T_cells","SUSD4"
1.41869332960386e-38,0.356738524017037,0.135,0.388,2.69452424091662e-34,"Activated_T_cells","AGO3"
1.45506681805122e-38,0.173799549489552,0.074,0.277,2.76360840752469e-34,"Activated_T_cells","PRMT3"
1.50005760099449e-38,0.122409830106722,0.067,0.264,2.84905940156883e-34,"Activated_T_cells","GTPBP4"
1.54742092716614e-38,0.173355193108884,0.074,0.275,2.93901656696665e-34,"Activated_T_cells","KLHL3"
1.56869182524552e-38,0.327618545156615,0.149,0.414,2.97941638368882e-34,"Activated_T_cells","PPP1R8"
1.5830971381605e-38,0.101511669553637,0.109,0.34,3.00677639450824e-34,"Activated_T_cells","HTATIP2"
1.61153963116845e-38,0.21965732231169,0.113,0.346,3.06079722147823e-34,"Activated_T_cells","FNBP1L"
1.71258354984465e-38,0.263881320307571,0.999,1,3.25270993621995e-34,"Activated_T_cells","MT-ATP6"
1.78594133648183e-38,0.146000685287621,0.08,0.286,3.39203838037993e-34,"Activated_T_cells","DSTYK"
1.85199506703647e-38,0.3113330514064,0.11,0.341,3.51749423082236e-34,"Activated_T_cells","ARF4"
1.88890051116625e-38,0.268539913413426,0.118,0.356,3.58758874085805e-34,"Activated_T_cells","IMPDH2"
1.93618709407194e-38,0.33498548712662,0.12,0.36,3.67740014777084e-34,"Activated_T_cells","ATP5MC1"
2.04929025804917e-38,0.131805715547969,0.104,0.331,3.89221698711278e-34,"Activated_T_cells","COMMD4"
2.36636424063447e-38,0.160069029269618,0.077,0.281,4.49443560223705e-34,"Activated_T_cells","MFSD8"
